"TIMESTAMP","RECORD","batt_volt_Min","PTemp","test_uVolt","ablato_mMeter"
"2024-03-11 15:00:00",2314,14.27,-4.788,673034,2772
"2024-03-11 18:00:00",2315,14.12,-0.82,673403,2774
"2024-03-11 21:00:00",2316,14.17,2.011,673142,2773
"2024-03-12 00:00:00",2317,13.99,-0.35,673376,2774
"2024-03-12 03:00:00",2318,13.73,-1.692,673486,2774
"2024-03-12 06:00:00",2319,13.55,-3.321,673601,2775
"2024-03-12 09:00:00",2320,13.38,-4.548,673294,2773
"2024-03-12 12:00:00",2321,13.43,-5.569,673140,2773
"2024-03-12 15:00:00",2322,14.21,-3.107,673431,2774
"2024-03-12 18:00:00",2323,14.01,5.097,673368,2774
"2024-03-12 21:00:00",2324,14.2,5.788,673139,2773
"2024-03-13 00:00:00",2325,13.99,-2.442,673486,2774
"2024-03-13 03:00:00",2326,13.74,-6.665,673185,2773
"2024-03-13 06:00:00",2327,13.57,-7.772,673318,2774
"2024-03-13 09:00:00",2328,13.41,-8.26,673378,2774
"2024-03-13 12:00:00",2329,13.63,-8.67,673378,2774
"2024-03-13 15:00:00",2330,14.27,-5.133,673087,2773
"2024-03-13 18:00:00",2331,14.08,4.279,673198,2773
"2024-03-13 21:00:00",2332,14.19,2.95,673027,2772
"2024-03-14 00:00:00",2333,14,-2.955,673259,2773
"2024-03-14 03:00:00",2334,13.76,-5.526,673148,2773
"2024-03-14 06:00:00",2335,13.58,-6.378,673148,2773
"2024-03-14 09:00:00",2336,13.42,-6.224,673148,2773
"2024-03-14 12:00:00",2337,13.89,-5.723,673148,2773
"2024-03-14 15:00:00",2338,14.24,-3.084,673431,2774
"2024-03-14 18:00:00",2339,14.17,0.266,673264,2773
"2024-03-14 21:00:00",2340,14.23,1.373,673253,2773
"2024-03-15 00:00:00",2341,14.04,-2.056,673486,2774
"2024-03-15 03:00:00",2342,13.78,-4.051,673640,2775
"2024-03-15 06:00:00",2343,13.6,-6.446,673148,2773
"2024-03-15 09:00:00",2344,13.45,-7.993,673375,2774
"2024-03-15 12:00:00",2345,13.77,-8.8,673378,2774
"2024-03-15 15:00:00",2346,14.2,-3.536,673287,2773
"2024-03-15 18:00:00",2347,13.99,8.15,673139,2773
"2024-03-15 21:00:00",2348,14.1,10.22,673250,2773
"2024-03-16 00:00:00",2349,14.01,-1.331,673459,2774
"2024-03-16 03:00:00",2350,13.77,-6.864,673263,2773
"2024-03-16 06:00:00",2351,13.59,-8.69,673378,2774
"2024-03-16 09:00:00",2352,13.44,-10.4,673543,2774
"2024-03-16 12:00:00",2353,13.88,-11.14,673608,2775
"2024-03-16 15:00:00",2354,14.34,-6.401,673150,2773
"2024-03-16 18:00:00",2355,14.16,3.122,673142,2773
"2024-03-16 21:00:00",2356,14.12,7.028,673309,2773
"2024-03-17 00:00:00",2357,14.05,-3.064,673426,2774
"2024-03-17 03:00:00",2358,13.8,-8.69,673378,2774
"2024-03-17 06:00:00",2359,13.63,-9.91,673452,2774
"2024-03-17 09:00:00",2360,13.47,-9.71,673379,2774
"2024-03-17 12:00:00",2361,14.72,-9.43,673379,2774
"2024-03-17 15:00:00",2362,14.15,-3.599,673466,2774
"2024-03-17 18:00:00",2363,13.9,4.6,673368,2774
"2024-03-17 21:00:00",2364,14.11,2.865,673028,2772
"2024-03-18 00:00:00",2365,14.01,-2.291,673489,2774
"2024-03-18 03:00:00",2366,13.77,-4.636,673005,2772
"2024-03-18 06:00:00",2367,13.6,-5.352,673118,2773
"2024-03-18 09:00:00",2368,13.44,-6.532,673148,2773
"2024-03-18 12:00:00",2369,13.53,-8.33,673378,2774
"2024-03-18 15:00:00",2370,14.37,-6.247,673149,2773
"2024-03-18 18:00:00",2371,14.12,0.458,673299,2773
"2024-03-18 21:00:00",2372,14.11,2.652,673095,2773
"2024-03-19 00:00:00",2373,14.04,-2.849,673577,2775
"2024-03-19 03:00:00",2374,13.79,-7.04,673246,2773
"2024-03-19 06:00:00",2375,13.62,-8.87,673378,2774
"2024-03-19 09:00:00",2376,13.47,-10.86,673608,2775
"2024-03-19 12:00:00",2377,13.38,-12.74,673380,2774
"2024-03-19 15:00:00",2378,14.55,-9.39,673381,2774
"2024-03-19 18:00:00",2379,14.45,-3.256,673601,2775
"2024-03-19 21:00:00",2380,14.57,-1.394,673426,2774
"2024-03-20 00:00:00",2381,14.01,-7.838,673304,2773
"2024-03-20 03:00:00",2382,13.81,-9.46,673378,2774
"2024-03-20 06:00:00",2383,13.64,-10.17,673409,2774
"2024-03-20 09:00:00",2384,13.48,-9.8,673379,2774
"2024-03-20 12:00:00",2385,14.19,-10.4,673412,2774
"2024-03-20 15:00:00",2386,14.22,-3.836,672985,2772
"2024-03-20 18:00:00",2387,14.04,3.122,673081,2772
"2024-03-20 21:00:00",2388,14.26,-0.181,673350,2774
"2024-03-21 00:00:00",2389,14.09,-4.548,672985,2772
"2024-03-21 03:00:00",2390,13.84,-6.884,673256,2773
"2024-03-21 06:00:00",2391,13.66,-7.86,673378,2774
"2024-03-21 09:00:00",2392,13.51,-8.55,673378,2774
"2024-03-21 12:00:00",2393,14.85,-11.09,673608,2775
"2024-03-21 15:00:00",2394,14.26,-5.962,673248,2773
"2024-03-21 18:00:00",2395,14.1,3.142,673030,2772
"2024-03-21 21:00:00",2396,14.28,-1.331,673435,2774
"2024-03-22 00:00:00",2397,14.09,-5.33,673079,2772
"2024-03-22 03:00:00",2398,13.84,-8.89,673378,2774
"2024-03-22 06:00:00",2399,13.67,-11.02,673608,2775
"2024-03-22 09:00:00",2400,13.51,-13.25,673464,2774
"2024-03-22 12:00:00",2401,13.82,-13.25,673472,2774
"2024-03-22 15:00:00",2402,14.35,-8.51,673379,2774
"2024-03-22 18:00:00",2403,14.27,-4.571,673027,2772
"2024-03-22 21:00:00",2404,14.33,-3.794,673601,2775
"2024-03-23 00:00:00",2405,14.12,-5.373,673057,2772
"2024-03-23 03:00:00",2406,13.87,-5.307,673050,2772
"2024-03-23 06:00:00",2407,13.69,-5.33,673046,2772
"2024-03-23 09:00:00",2408,13.53,-5.264,673040,2772
"2024-03-23 12:00:00",2409,13.48,-5.047,673021,2772
"2024-03-23 15:00:00",2410,14.23,-3.385,673601,2775
"2024-03-23 18:00:00",2411,14.18,-0.457,673377,2774
"2024-03-23 21:00:00",2412,14.19,-0.457,673388,2774
"2024-03-24 00:00:00",2413,14.05,-1.076,673433,2774
"2024-03-24 03:00:00",2414,13.79,-1.864,673486,2774
"2024-03-24 06:00:00",2415,13.61,-2.314,673487,2774
"2024-03-24 09:00:00",2416,13.45,-2.784,673556,2775
"2024-03-24 12:00:00",2417,14.01,-2.892,673431,2774
"2024-03-24 15:00:00",2418,14.21,-1.672,673486,2774
"2024-03-24 18:00:00",2419,14.13,1.096,673257,2773
"2024-03-24 21:00:00",2420,14.12,2.139,673142,2773
"2024-03-25 00:00:00",2421,14.07,-0.287,673396,2774
"2024-03-25 03:00:00",2422,13.79,-2.4,673486,2774
"2024-03-25 06:00:00",2423,13.61,-2.635,673553,2775
"2024-03-25 09:00:00",2424,13.46,-2.442,673486,2774
"2024-03-25 12:00:00",2425,14.3,-2.592,673510,2774
"2024-03-25 15:00:00",2426,14.32,-2.122,673486,2774
"2024-03-25 18:00:00",2427,14.26,-2.036,673486,2774
"2024-03-25 21:00:00",2428,14.24,-1.566,673474,2774
"2024-03-26 00:00:00",2429,14.09,-2.827,673566,2775
"2024-03-26 03:00:00",2430,13.81,-3.965,673443,2774
"2024-03-26 06:00:00",2431,13.64,-4.182,673282,2773
"2024-03-26 09:00:00",2432,13.48,-4.268,673281,2773
"2024-03-26 12:00:00",2433,13.99,-4.117,673286,2773
"2024-03-26 15:00:00",2434,14.23,-2.612,673581,2775
"2024-03-26 18:00:00",2435,14.23,-1.566,673480,2774
"2024-03-26 21:00:00",2436,14.21,-1.46,673479,2774
"2024-03-27 00:00:00",2437,14.07,-2.162,673486,2774
"2024-03-27 03:00:00",2438,13.81,-2.763,673593,2775
"2024-03-27 06:00:00",2439,13.63,-3.107,673431,2774
"2024-03-27 09:00:00",2440,13.48,-4.593,672948,2772
"2024-03-27 12:00:00",2441,14.44,-5.635,673145,2773
"2024-03-27 15:00:00",2442,14.08,0.097,673444,2774
"2024-03-27 18:00:00",2443,13.99,6.242,673139,2773
"2024-03-27 21:00:00",2444,14.08,4.837,673368,2774
"2024-03-28 00:00:00",2445,14.06,0.181,673257,2773
"2024-03-28 03:00:00",2446,13.78,-1.95,673486,2774
"2024-03-28 06:00:00",2447,13.61,-2.912,673601,2775
"2024-03-28 09:00:00",2448,13.45,-3.45,673601,2775
"2024-03-28 12:00:00",2449,14.41,-3.879,673608,2775
"2024-03-28 15:00:00",2450,14.12,-1.076,673477,2774
"2024-03-28 18:00:00",2451,14.01,5.097,673368,2774
"2024-03-28 21:00:00",2452,14.17,2.887,673028,2772
"2024-03-29 00:00:00",2453,14.11,-0.479,673398,2774
"2024-03-29 03:00:00",2454,13.82,-4.788,673025,2772
"2024-03-29 06:00:00",2455,13.64,-6.005,673148,2773
"2024-03-29 09:00:00",2456,13.48,-5.635,673148,2773
"2024-03-29 12:00:00",2457,14.51,-5.831,673148,2773
"2024-03-29 15:00:00",2458,14.01,1.97,673257,2773
"2024-03-29 18:00:00",2459,13.85,9.75,673250,2773
"2024-03-29 21:00:00",2460,14.03,9.84,673250,2773
"2024-03-30 00:00:00",2461,14.08,0.969,673257,2773
"2024-03-30 03:00:00",2462,13.79,-4.593,673033,2772
"2024-03-30 06:00:00",2463,13.62,-6.796,673230,2773
"2024-03-30 09:00:00",2464,13.47,-7.772,673369,2774
"2024-03-30 12:00:00",2465,14.56,-8.13,673378,2774
"2024-03-30 15:00:00",2466,14.03,1.245,673361,2774
"2024-03-30 18:00:00",2467,13.86,11.06,673250,2773
"2024-03-30 21:00:00",2468,14.1,9.71,673250,2773
"2024-03-31 00:00:00",2469,14.08,0.926,673257,2773
"2024-03-31 03:00:00",2470,13.8,-2.291,673576,2775
"2024-03-31 06:00:00",2471,13.62,-3.859,673284,2773
"2024-03-31 09:00:00",2472,13.47,-5.547,673148,2773
"2024-03-31 12:00:00",2473,14.39,-5.221,673077,2772
"2024-03-31 15:00:00",2474,14.21,-2.013,673486,2774
"2024-03-31 18:00:00",2475,14.17,0.181,673324,2774
"2024-03-31 21:00:00",2476,14.23,0.777,673257,2773
"2024-04-01 00:00:00",2477,14.13,-2.013,673486,2774
"2024-04-01 03:00:00",2478,13.84,-4.096,673294,2773
"2024-04-01 06:00:00",2479,13.66,-4.462,672969,2772
"2024-04-01 09:00:00",2480,13.5,-4.571,672945,2772
"2024-04-01 12:00:00",2481,14.4,-5.221,673058,2772
"2024-04-01 15:00:00",2482,13.99,1.904,673257,2773
"2024-04-01 18:00:00",2483,14.1,3.036,673074,2772
"2024-04-01 21:00:00",2484,14.1,3.784,673028,2772
"2024-04-02 00:00:00",2485,14.3,0.479,673257,2773
"2024-04-02 03:00:00",2486,13.83,-2.955,673431,2774
"2024-04-02 06:00:00",2487,13.65,-4.679,673022,2772
"2024-04-02 09:00:00",2488,13.49,-5.287,673056,2772
"2024-04-02 12:00:00",2489,14.41,-5.438,673148,2773
"2024-04-02 15:00:00",2490,14.21,-1.927,673486,2774
"2024-04-02 18:00:00",2491,14.17,1.267,673257,2773
"2024-04-02 21:00:00",2492,14.19,2.119,673142,2773
"2024-04-03 00:00:00",2493,14.19,-1.119,673420,2774
"2024-04-03 03:00:00",2494,13.85,-3.965,673144,2773
"2024-04-03 06:00:00",2495,13.67,-5.113,673034,2772
"2024-04-03 09:00:00",2496,13.51,-6.182,673148,2773
"2024-04-03 12:00:00",2497,14.42,-5.962,673148,2773
"2024-04-03 15:00:00",2498,13.87,6.156,673368,2774
"2024-04-03 18:00:00",2499,13.83,12.67,673049,2772
"2024-04-03 21:00:00",2500,13.94,15.39,673239,2773
"2024-04-04 00:00:00",2501,14.15,5.485,673230,2773
"2024-04-04 03:00:00",2502,13.79,-2.506,673424,2774
"2024-04-04 06:00:00",2503,13.61,-5.504,673148,2773
"2024-04-04 09:00:00",2504,13.46,-7.017,673258,2773
"2024-04-04 12:00:00",2505,14.49,-8.19,673378,2774
"2024-04-04 15:00:00",2506,13.89,6.351,673368,2774
"2024-04-04 18:00:00",2507,13.84,14.52,673362,2774
"2024-04-04 21:00:00",2508,13.86,17.01,673018,2772
"2024-04-05 00:00:00",2509,14.16,6.721,673138,2773
"2024-04-05 03:00:00",2510,13.77,-1.692,673486,2774
"2024-04-05 06:00:00",2511,13.59,-3.836,672957,2772
"2024-04-05 09:00:00",2512,13.44,-4.291,672984,2772
"2024-04-05 12:00:00",2513,14.32,-3.965,673310,2773
"2024-04-05 15:00:00",2514,14.16,-0.606,673422,2774
"2024-04-05 18:00:00",2515,14.14,3.913,673028,2772
"2024-04-05 21:00:00",2516,14.15,5.851,673139,2773
"2024-04-06 00:00:00",2517,14.23,1.118,673257,2773
"2024-04-06 03:00:00",2518,13.84,-2.741,673430,2774
"2024-04-06 06:00:00",2519,13.65,-4.268,672949,2772
"2024-04-06 09:00:00",2520,13.49,-4.873,673034,2772
"2024-04-06 12:00:00",2521,14.35,-5.199,673116,2773
"2024-04-06 15:00:00",2522,13.84,7.311,673181,2773
"2024-04-06 18:00:00",2523,13.77,18.4,673018,2772
"2024-04-06 21:00:00",2524,13.94,18.43,672507,2770
"2024-04-07 00:00:00",2525,14.14,5.44,672685,2771
"2024-04-07 03:00:00",2526,13.77,-0.82,672627,2771
"2024-04-07 06:00:00",2527,13.58,-3.47,672618,2771
"2024-04-07 09:00:00",2528,13.43,-4.765,672697,2771
"2024-04-07 12:00:00",2529,14.41,-5.244,672466,2770
"2024-04-07 15:00:00",2530,14.15,0.16,672693,2771
"2024-04-07 18:00:00",2531,13.88,8.97,672581,2770
"2024-04-07 21:00:00",2532,13.99,7.706,672116,2768
"2024-04-08 00:00:00",2533,14.2,2.331,672131,2768
"2024-04-08 03:00:00",2534,13.78,-1.46,672122,2768
"2024-04-08 06:00:00",2535,13.6,-3.15,672237,2769
"2024-04-08 09:00:00",2536,13.45,-4.074,672267,2769
"2024-04-08 12:00:00",2537,14.32,-3.816,672260,2769
"2024-04-08 15:00:00",2538,14.15,0.097,672009,2768
"2024-04-08 18:00:00",2539,14.07,4.579,672005,2768
"2024-04-08 21:00:00",2540,14.15,3.807,671664,2766
"2024-04-09 00:00:00",2541,14.19,-0.118,671702,2767
"2024-04-09 03:00:00",2542,13.82,-2.142,671505,2766
"2024-04-09 06:00:00",2543,13.64,-3.041,671555,2766
"2024-04-09 09:00:00",2544,13.49,-3.493,671555,2766
"2024-04-09 12:00:00",2545,14.29,-3.665,671599,2766
"2024-04-09 15:00:00",2546,14.13,0.415,671980,2768
"2024-04-09 18:00:00",2547,14.01,7.311,671095,2764
"2024-04-09 21:00:00",2548,13.99,12.81,669974,2759
"2024-04-10 00:00:00",2549,14.4,7.006,670073,2760
"2024-04-10 03:00:00",2550,13.8,-1.715,669735,2758
"2024-04-10 06:00:00",2551,13.62,-4.853,669661,2758
"2024-04-10 09:00:00",2552,13.47,-7.128,669851,2759
"2024-04-10 12:00:00",2553,14.35,-6.642,669857,2759
"2024-04-10 15:00:00",2554,13.83,8.04,669735,2758
"2024-04-10 18:00:00",2555,13.68,17.84,669275,2756
"2024-04-10 21:00:00",2556,13.95,15.04,668481,2753
"2024-04-11 00:00:00",2557,14.35,5.528,668581,2753
"2024-04-11 03:00:00",2558,13.78,-0.307,668648,2753
"2024-04-11 06:00:00",2559,13.59,-2.056,668773,2754
"2024-04-11 09:00:00",2560,13.44,-3.021,668826,2754
"2024-04-11 12:00:00",2561,14.33,-3.536,668829,2754
"2024-04-11 15:00:00",2562,14.1,0.883,668521,2753
"2024-04-11 18:00:00",2563,13.59,16.17,668141,2751
"2024-04-11 21:00:00",2564,13.83,13.85,667575,2749
"2024-04-12 00:00:00",2565,14.44,4.665,667575,2749
"2024-04-12 03:00:00",2566,13.77,-0.927,667655,2749
"2024-04-12 06:00:00",2567,13.59,-2.741,667462,2748
"2024-04-12 09:00:00",2568,13.44,-3.859,667498,2749
"2024-04-12 12:00:00",2569,14.33,-4.699,667651,2749
"2024-04-12 15:00:00",2570,13.95,5.788,667575,2749
"2024-04-12 18:00:00",2571,13.71,18.82,667233,2747
"2024-04-12 21:00:00",2572,13.72,23.55,666666,2745
"2024-04-13 00:00:00",2573,14.29,10.47,666439,2744
"2024-04-13 03:00:00",2574,13.77,-0.181,666609,2745
"2024-04-13 06:00:00",2575,13.58,-3.193,666780,2745
"2024-04-13 09:00:00",2576,13.43,-5.612,666325,2744
"2024-04-13 12:00:00",2577,14.33,-4.788,666666,2745
"2024-04-13 15:00:00",2578,13.79,6.897,666341,2744
"2024-04-13 18:00:00",2579,13.81,11.96,666385,2744
"2024-04-13 21:00:00",2580,14.04,7.311,665985,2742
"2024-04-14 00:00:00",2581,14.38,3.142,665580,2740
"2024-04-14 03:00:00",2582,13.79,-2.935,665927,2742
"2024-04-14 06:00:00",2583,13.61,-5.264,665642,2741
"2024-04-14 09:00:00",2584,13.46,-6.796,665703,2741
"2024-04-14 12:00:00",2585,14.33,-5.962,665643,2741
"2024-04-14 15:00:00",2586,13.94,3.206,665665,2741
"2024-04-14 18:00:00",2587,13.79,10.81,665758,2741
"2024-04-14 21:00:00",2588,13.99,9.75,665758,2741
"2024-04-15 00:00:00",2589,14.14,4.299,665530,2740
"2024-04-15 03:00:00",2590,13.76,1.053,665757,2741
"2024-04-15 06:00:00",2591,13.58,0.309,665522,2740
"2024-04-15 09:00:00",2592,13.43,0.309,665870,2742
"2024-04-15 12:00:00",2593,14.22,0.628,665770,2741
"2024-04-15 15:00:00",2594,14.08,2.395,665651,2741
"2024-04-15 18:00:00",2595,13.95,8.3,665303,2739
"2024-04-15 21:00:00",2596,14.02,6.656,664622,2736
"2024-04-16 00:00:00",2597,14.24,3.165,664514,2736
"2024-04-16 03:00:00",2598,13.77,1.649,664394,2735
"2024-04-16 06:00:00",2599,13.58,0.946,664394,2735
"2024-04-16 09:00:00",2600,13.43,0.691,664394,2735
"2024-04-16 12:00:00",2601,14.29,0.542,664431,2735
"2024-04-16 15:00:00",2602,14.12,1.755,664394,2735
"2024-04-16 18:00:00",2603,13.99,4.17,664168,2734
"2024-04-16 21:00:00",2604,13.72,14.16,663832,2733
"2024-04-17 00:00:00",2605,14.15,10.49,663714,2732
"2024-04-17 03:00:00",2606,13.78,1.904,663712,2732
"2024-04-17 06:00:00",2607,13.6,0.458,663791,2733
"2024-04-17 09:00:00",2608,13.44,-0.649,663563,2732
"2024-04-17 12:00:00",2609,14.21,0.16,663838,2733
"2024-04-17 15:00:00",2610,13.76,7.927,663260,2730
"2024-04-17 18:00:00",2611,13.54,21.53,662803,2728
"2024-04-17 21:00:00",2612,13.7,22.9,662585,2727
"2024-04-18 00:00:00",2613,14.18,10.38,662353,2726
"2024-04-18 03:00:00",2614,13.75,3.42,662576,2727
"2024-04-18 06:00:00",2615,13.56,1.075,662350,2726
"2024-04-18 09:00:00",2616,13.41,0.074,662484,2727
"2024-04-18 12:00:00",2617,14.19,0.074,662512,2727
"2024-04-18 15:00:00",2618,13.83,9.12,662238,2726
"2024-04-18 18:00:00",2619,13.57,16.32,662015,2725
"2024-04-18 21:00:00",2620,14.1,8.72,661850,2724
"2024-04-19 00:00:00",2621,14.31,3.87,661952,2725
"2024-04-19 03:00:00",2622,13.76,1.351,661666,2724
"2024-04-19 06:00:00",2623,13.58,0.352,661777,2724
"2024-04-19 09:00:00",2624,13.42,-0.33,661846,2724
"2024-04-19 12:00:00",2625,13.58,-0.585,661820,2724
"2024-04-19 15:00:00",2626,14.29,0.054,661791,2724
"2024-04-19 18:00:00",2627,14.27,0.585,661698,2724
"2024-04-19 21:00:00",2628,14.35,0.797,661667,2724
"2024-04-20 00:00:00",2629,14.09,0.373,661744,2724
"2024-04-20 03:00:00",2630,13.79,-0.479,661849,2724
"2024-04-20 06:00:00",2631,13.61,-1.993,661892,2724
"2024-04-20 09:00:00",2632,13.46,-2.334,661975,2725
"2024-04-20 12:00:00",2633,14.37,-2.248,661941,2725
"2024-04-20 15:00:00",2634,14.13,0.671,661769,2724
"2024-04-20 18:00:00",2635,13.84,9.97,661728,2724
"2024-04-20 21:00:00",2636,13.84,16.17,661261,2722
"2024-04-21 00:00:00",2637,14.37,6.199,661215,2722
"2024-04-21 03:00:00",2638,13.84,-1.821,661315,2722
"2024-04-21 06:00:00",2639,13.65,-4.916,661548,2723
"2024-04-21 09:00:00",2640,13.5,-5.09,661548,2723
"2024-04-21 12:00:00",2641,14.2,-2.506,661323,2722
"2024-04-21 15:00:00",2642,13.94,3.913,661526,2723
"2024-04-21 18:00:00",2643,13.92,8.75,661174,2721
"2024-04-21 21:00:00",2644,13.88,10.95,660991,2721
"2024-04-22 00:00:00",2645,14.12,6.025,661068,2721
"2024-04-22 03:00:00",2646,13.82,1.778,660984,2721
"2024-04-22 06:00:00",2647,13.63,-0.287,661137,2721
"2024-04-22 09:00:00",2648,13.47,0.608,661065,2721
"2024-04-22 12:00:00",2649,14.15,1.245,660985,2721
"2024-04-22 15:00:00",2650,13.99,4.945,660760,2720
"2024-04-22 18:00:00",2651,13.98,8.44,660535,2719
"2024-04-22 21:00:00",2652,13.99,9.1,660321,2718
"2024-04-23 00:00:00",2653,14.16,5.311,660759,2720
"2024-04-23 03:00:00",2654,13.8,3.079,660519,2719
"2024-04-23 06:00:00",2655,13.6,2.182,660198,2717
"2024-04-23 09:00:00",2656,13.44,2.096,660202,2717
"2024-04-23 12:00:00",2657,14.1,3.122,660524,2719
"2024-04-23 15:00:00",2658,13.94,7.071,660535,2719
"2024-04-23 18:00:00",2659,14.02,6.396,660535,2719
"2024-04-23 21:00:00",2660,14.06,5.548,660418,2718
"2024-04-24 00:00:00",2661,14.28,3.764,660248,2717
"2024-04-24 03:00:00",2662,13.8,2.162,660191,2717
"2024-04-24 06:00:00",2663,13.61,1.565,660302,2718
"2024-04-24 09:00:00",2664,13.45,0.734,660304,2718
"2024-04-24 12:00:00",2665,14.15,0.542,660391,2718
"2024-04-24 15:00:00",2666,13.67,11.18,660310,2718
"2024-04-24 18:00:00",2667,13.79,13.12,660130,2717
"2024-04-24 21:00:00",2668,13.87,12.79,660094,2717
"2024-04-25 00:00:00",2669,14.24,10.54,660309,2718
"2024-04-25 03:00:00",2670,13.78,2.971,660190,2717
"2024-04-25 06:00:00",2671,13.59,0.501,660415,2718
"2024-04-25 09:00:00",2672,13.46,-0.99,660458,2718
"2024-04-25 12:00:00",2673,14.08,1.118,660313,2718
"2024-04-25 15:00:00",2674,13.79,9.95,660315,2718
"2024-04-25 18:00:00",2675,13.93,9.1,660321,2718
"2024-04-25 21:00:00",2676,13.99,7.882,660194,2717
"2024-04-26 00:00:00",2677,14.22,5.917,660334,2718
"2024-04-26 03:00:00",2678,13.75,5.96,660154,2717
"2024-04-26 06:00:00",2679,13.56,5.722,660028,2716
"2024-04-26 09:00:00",2680,13.4,5.246,660078,2717
"2024-04-26 12:00:00",2681,14.01,5.788,660034,2717
"2024-04-26 15:00:00",2682,13.68,14.78,658723,2711
"2024-04-26 18:00:00",2683,13.83,17.92,657366,2705
"2024-04-26 21:00:00",2684,14.01,10.63,656223,2700
"2024-04-27 00:00:00",2685,14.17,5.96,655971,2699
"2024-04-27 03:00:00",2686,13.75,2.268,655844,2699
"2024-04-27 06:00:00",2687,13.56,0.757,655565,2697
"2024-04-27 09:00:00",2688,13.41,0.117,655655,2698
"2024-04-27 12:00:00",2689,14.19,0.373,655642,2698
"2024-04-27 15:00:00",2690,14.04,2.566,655419,2697
"2024-04-27 18:00:00",2691,13.88,6.504,654743,2694
"2024-04-27 21:00:00",2692,14.06,6.373,654402,2692
"2024-04-28 00:00:00",2693,14.27,2.225,654759,2694
"2024-04-28 03:00:00",2694,13.82,-0.181,654684,2694
"2024-04-28 06:00:00",2695,13.63,-1.225,654728,2694
"2024-04-28 09:00:00",2696,13.48,-2.592,654501,2693
"2024-04-28 12:00:00",2697,14.23,-2.248,654501,2693
"2024-04-28 15:00:00",2698,13.9,8.57,654403,2692
"2024-04-28 18:00:00",2699,13.75,17.26,654310,2692
"2024-04-28 21:00:00",2700,13.75,21.92,653741,2690
"2024-04-29 00:00:00",2701,14.18,9.26,653590,2689
"2024-04-29 03:00:00",2702,13.8,2.801,653374,2688
"2024-04-29 06:00:00",2703,13.61,-0.798,653692,2689
"2024-04-29 09:00:00",2704,13.51,-1.778,653756,2690
"2024-04-29 12:00:00",2705,14.12,0.969,653513,2689
"2024-04-29 15:00:00",2706,13.77,11.49,653328,2688
"2024-04-29 18:00:00",2707,13.74,17.34,652647,2685
"2024-04-29 21:00:00",2708,13.55,22.5,652041,2682
"2024-04-30 00:00:00",2709,14.03,12.86,651917,2682
"2024-04-30 03:00:00",2710,13.78,3.271,652010,2682
"2024-04-30 06:00:00",2711,13.59,0.011,651953,2682
"2024-04-30 09:00:00",2712,13.46,-0.522,651921,2682
"2024-04-30 12:00:00",2713,14.06,1.884,651781,2681
"2024-04-30 15:00:00",2714,13.61,14.47,651587,2680
"2024-04-30 18:00:00",2715,13.72,17.84,650901,2677
"2024-04-30 21:00:00",2716,13.61,19.42,650561,2676
"2024-05-01 00:00:00",2717,14.13,10.29,650774,2677
"2024-05-01 03:00:00",2718,13.75,4.493,650536,2676
"2024-05-01 06:00:00",2719,13.56,1.778,650758,2677
"2024-05-01 09:00:00",2720,13.49,-0.33,650756,2677
"2024-05-01 12:00:00",2721,14.01,3.228,650647,2676
"2024-05-01 15:00:00",2722,13.63,14.4,650219,2674
"2024-05-01 18:00:00",2723,13.63,21.92,650033,2674
"2024-05-01 21:00:00",2724,13.61,18.61,649540,2671
"2024-05-02 00:00:00",2725,13.94,13,649532,2671
"2024-05-02 03:00:00",2726,13.78,3.526,649283,2670
"2024-05-02 06:00:00",2727,13.58,-0.032,649551,2672
"2024-05-02 09:00:00",2728,13.53,-1.523,649616,2672
"2024-05-02 12:00:00",2729,13.99,3.165,649288,2670
"2024-05-02 15:00:00",2730,13.55,17.97,649227,2670
"2024-05-02 18:00:00",2731,13.44,25.76,649105,2670
"2024-05-02 21:00:00",2732,13.39,24.39,648449,2667
"2024-05-03 00:00:00",2733,14.06,12.37,648299,2666
"2024-05-03 03:00:00",2734,13.74,3.612,648260,2666
"2024-05-03 06:00:00",2735,13.54,-0.841,648220,2666
"2024-05-03 09:00:00",2736,13.49,-2.806,648362,2666
"2024-05-03 12:00:00",2737,14.1,1.032,648126,2665
"2024-05-03 15:00:00",2738,13.41,17.01,648349,2666
"2024-05-03 18:00:00",2739,13.26,26.59,647739,2664
"2024-05-03 21:00:00",2740,13.59,21.12,647088,2661
"2024-05-04 00:00:00",2741,14.21,8.88,646882,2660
"2024-05-04 03:00:00",2742,13.75,0.84,646777,2660
"2024-05-04 06:00:00",2743,13.56,-3.235,646998,2661
"2024-05-04 09:00:00",2744,13.51,-5.244,647219,2662
"2024-05-04 12:00:00",2745,14.13,-1.01,646888,2660
"2024-05-04 15:00:00",2746,13.59,11.93,647028,2661
"2024-05-04 18:00:00",2747,13.1,26.22,646452,2658
"2024-05-04 21:00:00",2748,13.33,20.31,646478,2658
"2024-05-05 00:00:00",2749,14.12,11.29,646347,2658
"2024-05-05 03:00:00",2750,13.74,0.883,646092,2657
"2024-05-05 06:00:00",2751,13.54,-2.741,646316,2658
"2024-05-05 09:00:00",2752,13.5,-4.419,646383,2658
"2024-05-05 12:00:00",2753,14.12,0.011,646144,2657
"2024-05-05 15:00:00",2754,13.37,17.64,645934,2656
"2024-05-05 18:00:00",2755,13.2,26.41,646069,2657
"2024-05-05 21:00:00",2756,13.48,22.53,645918,2656
